10:14:11.763 logback [http-nio-8085-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
10:14:11.764 logback [http-nio-8085-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
10:14:11.767 logback [http-nio-8085-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
10:14:11.864 logback [http-nio-8085-exec-1] ERROR c.v.e.GlobalExceptionHandler - 全局异常捕获，异常消息:null
10:14:11.864 logback [http-nio-8085-exec-1] INFO  c.v.e.GlobalExceptionHandler - =============== handlerException-START ===============
10:14:11.865 logback [http-nio-8085-exec-1] INFO  c.v.e.GlobalExceptionHandler - 请求IP：127.0.0.1
10:14:11.865 logback [http-nio-8085-exec-1] INFO  c.v.e.GlobalExceptionHandler - 请求地址：http://127.0.0.1:8085/dict/list
10:14:11.865 logback [http-nio-8085-exec-1] INFO  c.v.e.GlobalExceptionHandler - 请求方式：GET
10:14:11.865 logback [http-nio-8085-exec-1] INFO  c.v.e.GlobalExceptionHandler - =============== 请求内容-END ===============
10:14:11.905 logback [http-nio-8085-exec-3] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
10:14:11.987 logback [http-nio-8085-exec-9] ERROR c.v.e.GlobalExceptionHandler - 全局异常捕获，异常消息:null
10:14:11.988 logback [http-nio-8085-exec-9] INFO  c.v.e.GlobalExceptionHandler - =============== handlerException-START ===============
10:14:11.988 logback [http-nio-8085-exec-9] INFO  c.v.e.GlobalExceptionHandler - 请求IP：127.0.0.1
10:14:11.989 logback [http-nio-8085-exec-9] INFO  c.v.e.GlobalExceptionHandler - 请求地址：http://127.0.0.1:8085/dict/list
10:14:11.989 logback [http-nio-8085-exec-9] INFO  c.v.e.GlobalExceptionHandler - 请求方式：GET
10:14:11.989 logback [http-nio-8085-exec-9] INFO  c.v.e.GlobalExceptionHandler - =============== 请求内容-END ===============
10:14:15.789 logback [http-nio-8085-exec-5] ERROR c.v.e.GlobalExceptionHandler - 全局异常捕获，异常消息:null
10:14:15.789 logback [http-nio-8085-exec-5] INFO  c.v.e.GlobalExceptionHandler - =============== handlerException-START ===============
10:14:15.789 logback [http-nio-8085-exec-5] INFO  c.v.e.GlobalExceptionHandler - 请求IP：127.0.0.1
10:14:15.789 logback [http-nio-8085-exec-5] INFO  c.v.e.GlobalExceptionHandler - 请求地址：http://127.0.0.1:8085/dict/list
10:14:15.790 logback [http-nio-8085-exec-5] INFO  c.v.e.GlobalExceptionHandler - 请求方式：GET
10:14:15.790 logback [http-nio-8085-exec-5] INFO  c.v.e.GlobalExceptionHandler - =============== 请求内容-END ===============
10:14:15.887 logback [http-nio-8085-exec-10] ERROR c.v.e.GlobalExceptionHandler - 全局异常捕获，异常消息:null
10:14:15.888 logback [http-nio-8085-exec-10] INFO  c.v.e.GlobalExceptionHandler - =============== handlerException-START ===============
10:14:15.888 logback [http-nio-8085-exec-10] INFO  c.v.e.GlobalExceptionHandler - 请求IP：127.0.0.1
10:14:15.888 logback [http-nio-8085-exec-10] INFO  c.v.e.GlobalExceptionHandler - 请求地址：http://127.0.0.1:8085/dict/list
10:14:15.888 logback [http-nio-8085-exec-10] INFO  c.v.e.GlobalExceptionHandler - 请求方式：GET
10:14:15.888 logback [http-nio-8085-exec-10] INFO  c.v.e.GlobalExceptionHandler - =============== 请求内容-END ===============
10:16:12.217 logback [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
10:16:12.220 logback [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
10:16:28.086 logback [main] INFO  com.vtube.AdminApplication - Starting AdminApplication using Java 19.0.2 with PID 68156 (E:\VTube\VTube-java\vb-admin\target\classes started by Administrator in E:\VTube)
10:16:28.088 logback [main] INFO  com.vtube.AdminApplication - The following 1 profile is active: "dev"
10:16:28.957 logback [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8085 (http)
10:16:28.963 logback [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8085"]
10:16:28.963 logback [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
10:16:28.963 logback [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
10:16:29.012 logback [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
10:16:29.012 logback [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 898 ms
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - ############# 放行路由START ##############
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /test/**
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /favicon.ico
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /swagger-ui/**
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /swagger-resources/**
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /v3/**
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /error
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /default/**
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /css/**
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /js/**
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /video/**
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /dict/**
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /uploadFile
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /downloadFile
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /buckets
10:16:29.893 logback [main] INFO  com.vtube.comfig.SaTokenConfig - /createBucket
